, date_time, v1_40m_avg, v1_40m_max, v1_40m_min, v1_40m_std, v2_30m_avg, v2_30m_max, v2_30m_min, v2_30m_std, v3_20m_avg, v3_20m_max, v3_20m_min, v3_20m_std, dir1_40m_avg, dir1_40m_std, dir2_30m_avg, dir2_30m_std
178, 07.05.2009 16:50,5.09,6.82,3.41,0.6,4.85,6.42,3,0.66,4.73,6.44,3.41,0.61,192.1,7.36,191.65,7.3
179, 07.05.2009 17:00,4.71,6.44,3.03,0.75,4.37,6.04,2.24,0.85,4.31,6.06,2.65,0.84,198.81,8.47,197.73,7.08
180, 07.05.2009 17:10,4.19,5.3,3.03,0.39,4.03,5.28,3,0.38,4,5.3,3.03,0.35,192.58,4.86,191.68,4.24
181, 07.05.2009 17:20,3.85,5.3,2.65,0.61,3.59,5.28,2.24,0.64,3.58,5.3,2.27,0.65,205.95,11.65,204.62,11.47
182, 07.05.2009 17:30,3.91,6.44,1.89,0.94,3.71,6.04,1.48,0.89,3.71,5.68,1.89,0.81,212.78,10.33,212.5,10.76
183, 07.05.2009 17:40,3.62,4.92,1.51,0.78,3.48,4.9,1.1,0.83,3.4,4.92,1.51,0.82,208.28,11.01,208,10.22
184, 07.05.2009 17:50,3.78,5.3,2.27,0.56,3.57,4.9,2.24,0.69,3.57,4.92,1.89,0.7,220.64,7.12,220.15,8.08
185, 07.05.2009 18:00,4.27,6.44,2.27,0.76,4.09,6.42,2.24,0.82,4.12,6.44,2.27,0.76,220.47,7.9,218.65,7.13
186, 07.05.2009 18:10,3.78,5.3,2.65,0.49,3.61,5.66,2.24,0.56,3.48,5.3,2.27,0.55,227.26,9.37,226.49,9.62
187, 07.05.2009 18:20,4.05,4.92,2.65,0.51,3.84,4.9,2.24,0.58,3.69,4.92,2.27,0.5,228.04,6.56,224.67,6.99
188, 07.05.2009 18:30,3.33,4.54,2.27,0.48,3.13,4.52,1.86,0.52,3.09,4.54,2.27,0.47,230,7.5,228.38,7.27
189, 07.05.2009 18:40,3.58,4.54,2.27,0.47,3.25,4.52,2.24,0.5,3.04,4.92,1.89,0.47,231.01,7.68,228.02,8.47
190, 07.05.2009 18:50,3.48,4.92,2.27,0.62,3.11,4.9,1.48,0.65,3,4.54,1.89,0.57,226.67,6.78,224.27,7.4
191, 07.05.2009 19:00,3.74,5.68,2.27,0.58,3.44,4.9,1.86,0.59,3.29,4.54,1.89,0.59,223.77,6.19,218.82,6.2
192, 07.05.2009 19:10,4.45,6.44,3.03,0.76,4.14,6.04,2.62,0.68,3.97,6.06,2.65,0.65,228.71,7.44,224.46,6.97
193, 07.05.2009 19:20,3.79,6.06,1.89,1.12,3.57,6.42,1.1,1.22,3.7,6.44,1.51,1.04,217.15,13.03,214.13,13.29
194, 07.05.2009 19:30,2.94,4.17,1.89,0.43,2.55,3.76,1.1,0.48,2.54,3.79,1.13,0.43,195.17,14.37,194.48,12.94
195, 07.05.2009 19:40,4.06,5.68,2.65,0.69,3.76,5.66,1.86,0.78,3.74,5.68,2.27,0.81,219.24,19.44,217.98,16.96
196, 07.05.2009 19:50,4.53,7.96,2.27,1.02,4.21,6.8,1.86,1.13,4.14,7.2,1.51,1.32,220.29,15.17,219.74,14.18
197, 07.05.2009 20:00,3.56,4.92,2.27,0.54,3.16,4.9,1.86,0.55,3.23,4.92,1.51,0.56,229.68,11.6,228.76,12.86
198, 07.05.2009 20:10,3.96,6.06,2.27,0.71,3.6,6.04,1.48,0.87,3.66,6.44,1.51,0.81,226.23,10.24,223.67,11.53
199, 07.05.2009 20:20,3.83,5.68,2.27,0.83,3.59,5.66,1.48,0.87,3.74,6.06,1.13,0.84,226.54,13.49,224.98,13.71
200, 07.05.2009 20:30,4.5,9.1,1.89,1.63,4.14,9.84,1.48,1.58,4.04,9.1,1.89,1.36,238.41,11.43,235.77,12.08
201, 07.05.2009 20:40,7.41,9.86,5.3,0.77,7.23,9.84,4.9,0.88,6.62,9.1,4.92,0.83,244.43,4.72,243.34,5.37
202, 07.05.2009 20:50,5.98,7.58,3.79,0.73,5.93,7.18,3.76,0.74,5.62,7.58,3.79,0.79,246.66,5.19,245.57,5.72
203, 07.05.2009 21:00,4.26,5.68,2.65,0.7,4.2,5.66,2.62,0.72,4.06,5.68,2.27,0.69,235.38,12.72,234.03,13.45
204, 07.05.2009 21:10,4.61,6.44,3.03,0.59,4.48,6.42,3,0.66,4.27,6.06,2.65,0.72,231.77,7.29,229.82,7.37
205, 07.05.2009 21:20,5.57,8.72,3.79,0.87,5.39,8.32,3.38,0.91,5.08,7.96,3.41,0.93,227.88,7.78,225.61,7.59
206, 07.05.2009 21:30,4.96,7.96,3.03,0.86,4.83,7.56,3,0.84,4.56,6.82,2.65,0.79,228.78,11.43,227,11.55
207, 07.05.2009 21:40,4.81,8.34,2.65,0.94,4.61,8.32,2.62,0.96,4.45,8.34,2.65,0.92,222.33,9.21,220.18,8.48
208, 07.05.2009 21:50,5.35,7.96,3.03,0.81,5.07,7.18,3,0.75,4.88,6.82,2.65,0.83,215.13,10.06,212.94,9.25
209, 07.05.2009 22:00,5.22,8.72,3.03,1.17,4.99,8.32,3,1.15,4.84,9.1,2.65,1.11,214.35,10.14,211.02,8.93
210, 07.05.2009 22:10,4.8,6.82,3.03,0.88,4.54,6.8,2.24,0.95,4.38,6.06,2.65,0.9,221.7,7.26,219.83,6.68
211, 07.05.2009 22:20,3.68,5.68,1.89,0.86,3.4,5.28,1.1,0.89,3.26,5.3,1.51,0.82,223.75,12.27,222.96,13.45
212, 07.05.2009 22:30,2.98,4.54,1.51,0.52,2.68,4.14,1.1,0.58,2.59,3.79,1.51,0.5,225.45,9.33,221.77,8.2
213, 07.05.2009 22:40,3.11,5.3,1.51,0.69,2.74,4.9,0.72,0.74,2.64,4.17,1.13,0.6,223.41,10.91,221.89,10.21
214, 07.05.2009 22:50,4.19,6.44,2.27,0.79,3.83,6.42,1.48,0.93,3.67,6.06,1.89,0.84,238.57,10.76,236.97,11.28
215, 07.05.2009 23:00,4.91,6.44,3.79,0.49,4.62,6.42,3.38,0.51,4.36,6.06,3.03,0.5,229.67,11.05,228.03,10.85
216, 07.05.2009 23:10,5.99,8.34,3.41,0.87,5.84,8.32,3.38,0.86,5.66,7.96,3.79,0.78,215.34,8.73,214.03,8.14
217, 07.05.2009 23:20,6.72,9.1,4.54,0.88,6.48,9.08,4.14,0.88,6.12,8.34,4.17,0.89,203.32,14.81,202.92,13.69
218, 07.05.2009 23:30,6.6,9.1,4.92,0.64,6.34,8.32,4.52,0.67,6.04,7.96,4.54,0.64,193.06,7.65,192.66,7.61
219, 07.05.2009 23:40,6.25,7.96,4.54,0.7,5.88,7.56,3.76,0.69,5.56,7.58,3.79,0.68,209.45,9.39,207.77,8.84
220, 07.05.2009 23:50,6.98,10.62,4.17,1.32,6.71,10.22,3.38,1.35,6.44,9.86,3.41,1.31,218.37,9.68,216.45,9.68
221, 08.05.2009 00:00,6.95,8.72,4.92,0.73,6.69,9.08,4.52,0.83,6.42,8.72,4.54,0.87,228.93,8.04,227.66,8.31
222, 08.05.2009 00:10,6.72,8.72,4.54,0.73,6.53,8.7,4.52,0.75,6.31,8.72,4.17,0.78,234.64,5.22,233.15,5.94
223, 08.05.2009 00:20,7.1,10.24,4.92,0.98,6.78,9.84,4.52,0.9,6.56,9.1,4.54,0.88,233.96,6.25,232.67,7.06
224, 08.05.2009 00:30,6.22,8.72,4.17,0.8,5.87,9.08,4.14,0.9,5.57,7.96,3.79,0.79,232.73,7.99,231.27,8.02
225, 08.05.2009 00:40,5.29,7.2,3.41,0.68,4.99,6.42,3.38,0.68,4.78,6.44,3.03,0.63,229.1,6.67,226.56,6.95
226, 08.05.2009 00:50,5.03,7.2,3.41,0.69,4.69,6.42,2.62,0.74,4.5,6.82,2.27,0.66,232.04,8.86,229.99,8.88
227, 08.05.2009 01:00,4.21,6.06,2.27,0.73,3.86,5.66,1.48,0.75,3.77,5.3,1.13,0.77,230.78,9.88,229.21,10.24
228, 08.05.2009 01:10,5.14,7.58,2.27,1.12,4.81,7.56,2.24,1.2,4.65,7.96,1.89,1.13,230.84,7.84,227.66,7.95
229, 08.05.2009 01:20,7.28,9.86,4.17,1.07,7.01,9.84,4.14,1.02,6.79,9.1,3.79,1.07,230.39,7.59,229.25,8.03
230, 08.05.2009 01:30,7.5,10.62,4.92,1.2,7.3,10.6,4.52,1.27,7.14,10.24,4.54,1.26,225.01,5.95,222.43,6.25
231, 08.05.2009 01:40,7.85,9.86,6.06,0.83,7.57,9.84,4.9,0.82,7.11,9.1,4.92,0.79,226.62,5.91,224.95,6.06
232, 08.05.2009 01:50,7.55,10.24,5.68,0.77,7.28,9.46,5.28,0.81,7.05,9.48,5.3,0.79,222.22,6.02,219.7,6.43
233, 08.05.2009 02:00,7.25,10.62,4.17,1.09,6.95,10.22,3.76,1.08,6.71,10.62,3.79,1.02,220.35,7.46,218.61,6.96
234, 08.05.2009 02:10,6.5,8.72,3.79,0.84,6.22,8.32,3.76,0.8,5.97,8.34,3.79,0.78,217.64,7.89,216.7,7.05
235, 08.05.2009 02:20,6.95,9.1,4.54,0.74,6.63,8.7,4.52,0.73,6.35,8.34,4.54,0.7,219.8,6.6,217.7,6.21
236, 08.05.2009 02:30,6.9,9.48,5.3,0.76,6.7,9.46,4.9,0.79,6.34,8.72,4.54,0.72,216.28,7.38,213.71,6.53
237, 08.05.2009 02:40,7,9.1,4.92,0.74,6.71,8.7,4.52,0.71,6.45,8.72,4.54,0.68,220.7,7.01,217.91,6.35
238, 08.05.2009 02:50,6.85,9.48,4.54,0.8,6.57,9.46,4.52,0.91,6.27,9.1,4.17,0.88,214.71,5.71,212.45,6.17
239, 08.05.2009 03:00,6.27,7.96,4.54,0.66,5.93,7.94,4.14,0.72,5.67,7.2,3.41,0.7,215.71,6.18,213.39,6
240, 08.05.2009 03:10,5.25,7.96,3.41,0.85,4.95,7.18,3,0.79,4.68,7.2,3.03,0.74,209.65,11.27,206.9,11.06
241, 08.05.2009 03:20,4.53,6.06,3.03,0.57,4.17,5.66,2.62,0.51,3.94,5.68,2.65,0.52,202.57,10.32,198.01,9.11
242, 08.05.2009 03:30,3.37,4.92,1.89,0.57,2.78,4.52,0.72,0.72,2.58,4.17,1.13,0.71,199.37,10.7,195.93,10.04
243, 08.05.2009 03:40,2.44,4.17,0.37,0.78,1.73,3.76,0.34,0.93,1.75,3.41,0.37,0.77,198.36,14.35,193.54,15.89
244, 08.05.2009 03:50,2.58,4.17,1.13,0.56,1.94,3.38,0.34,0.73,1.78,3.41,0.37,0.64,207.58,12.74,201.07,12.47
245, 08.05.2009 04:00,1.86,3.79,0.37,0.86,1.18,3.38,0.34,0.81,1.18,3.03,0.37,0.67,221.92,15.36,215.92,15.01
246, 08.05.2009 04:10,0.38,1.13,0.37,0.07,0.34,0.34,0.34,0,0.37,0.37,0.37,0,192.35,47.98,166.56,46.2
247, 08.05.2009 04:20,0.9,2.27,0.37,0.58,0.6,1.86,0.34,0.44,0.75,2.65,0.37,0.49,159.81,24.67,155.52,35.82
248, 08.05.2009 04:30,1.73,4.17,0.37,0.85,1.16,3.38,0.34,0.79,1.18,3.03,0.37,0.76,184.73,22.91,182.7,22.02
249, 08.05.2009 04:40,1.39,4.17,0.37,1,0.92,3.38,0.34,0.83,0.95,3.03,0.37,0.84,179.52,33.34,181.47,41.19
250, 08.05.2009 04:50,1.12,3.41,0.37,0.91,1,3.38,0.34,0.85,1.18,3.41,0.37,0.9,219.44,25.9,196.53,27.12
251, 08.05.2009 05:00,0.8,2.65,0.37,0.62,0.53,2.24,0.34,0.4,0.62,2.27,0.37,0.43,293.82,35.83,293.66,47.21
252, 08.05.2009 05:10,0.72,2.27,0.37,0.54,0.53,1.86,0.34,0.42,0.84,1.89,0.37,0.5,349.09,33.63,348.18,31.99
253, 08.05.2009 05:20,1.12,5.3,0.37,1.17,1.12,5.66,0.34,1.15,1.46,4.92,0.37,1.21,56.62,55.66,48.88,49
254, 08.05.2009 05:30,2.34,4.54,0.37,1.03,2.13,4.52,0.34,1.08,2.39,4.92,0.37,1.11,89.74,68.71,105.56,63.06
255, 08.05.2009 05:40,1.73,3.79,0.37,0.91,1.32,3.76,0.34,0.75,1.49,3.41,0.37,0.73,184.74,35.78,180.86,33.61
256, 08.05.2009 05:50,1.85,3.79,0.37,1.02,1.76,3.76,0.34,0.99,1.93,3.79,0.37,0.89,177.53,33.58,173.34,31.4
257, 08.05.2009 06:00,1.67,6.44,0.37,0.88,1.63,3.76,0.34,0.66,1.9,3.41,0.37,0.58,157.62,34.03,150.24,26.09
258, 08.05.2009 06:10,1.54,3.79,0.37,0.8,1.3,3.38,0.34,0.77,1.67,3.41,0.37,0.73,158.86,30.09,153.29,29.1
259, 08.05.2009 06:20,1.41,3.41,0.37,0.9,1.22,3,0.34,0.89,1.32,3.41,0.37,0.94,180.67,30.67,173.97,26.93
260, 08.05.2009 06:30,1.59,3.03,0.37,0.66,1.52,2.62,0.34,0.73,1.67,3.03,0.37,0.75,158.41,20.89,153.05,17.17
261, 08.05.2009 06:40,1.87,4.17,0.37,0.86,2.08,3.38,0.34,0.59,2.38,3.41,1.13,0.46,172.03,21.55,160.1,12.54
262, 08.05.2009 06:50,1.49,3.79,0.37,1,1.34,3.38,0.34,0.94,1.42,3.41,0.37,1.02,200.7,39.44,194.46,54.96
263, 08.05.2009 07:00,0.9,2.65,0.37,0.62,0.48,1.86,0.34,0.32,0.56,1.89,0.37,0.39,228.6,28.74,227.83,28.5
264, 08.05.2009 07:10,0.99,3.03,0.37,0.76,0.76,3,0.34,0.62,0.95,2.65,0.37,0.66,231.02,24.02,227.22,28.89
265, 08.05.2009 07:20,2.08,4.17,0.37,0.97,1.89,3.76,0.34,1.06,2.2,4.17,0.37,0.86,199.1,28.62,199.9,27.42
266, 08.05.2009 07:30,3.37,4.17,2.27,0.38,3.3,4.52,2.24,0.37,3.24,4.17,1.51,0.44,168.91,8.08,172.61,7.02
267, 08.05.2009 07:40,3.31,4.54,1.51,0.52,3.22,4.14,1.48,0.51,3.29,4.17,1.89,0.43,180.25,10.74,184.16,12.67
268, 08.05.2009 07:50,3.18,4.54,1.51,0.55,2.9,4.14,1.86,0.57,2.85,4.54,1.51,0.64,178.04,9.99,178.91,10.02
269, 08.05.2009 08:00,3.53,5.3,2.27,0.59,3.31,5.28,1.86,0.58,3.44,4.92,2.27,0.56,175.16,13.17,176.3,11.74
270, 08.05.2009 08:10,2.55,4.17,1.13,0.55,2.37,4.14,0.34,0.67,2.57,3.79,1.13,0.6,200.54,11.39,199.36,13.34
271, 08.05.2009 08:20,3.26,5.3,1.51,0.73,3.02,4.52,1.48,0.69,3.19,4.92,1.51,0.61,216.62,19.1,213.28,19.39
272, 08.05.2009 08:30,2.93,4.92,1.13,0.67,2.61,4.14,1.1,0.64,2.78,4.17,1.51,0.66,247.37,24.64,247.57,24.24
273, 08.05.2009 08:40,3.12,5.3,0.37,0.98,2.77,4.9,0.34,1.06,2.91,5.68,0.37,1.05,225.19,27.39,221.91,26.93
274, 08.05.2009 08:50,3.44,5.68,1.51,0.69,3.23,4.9,0.34,0.75,3.39,5.68,1.89,0.68,234.25,15.71,235.02,15.84
275, 08.05.2009 09:00,2.97,4.92,0.37,0.77,2.71,4.9,0.34,0.88,2.89,5.3,1.13,0.8,233.76,15.64,232.77,16.59
276, 08.05.2009 09:10,3.16,6.44,1.13,1,2.73,5.66,0.34,1.04,2.92,6.06,0.37,1.05,236.49,21.96,235.64,23.05
277, 08.05.2009 09:20,4.24,6.44,2.27,0.85,4.24,6.42,2.24,0.8,4.3,6.44,2.27,0.75,227.46,16.89,223.3,18.13
278, 08.05.2009 09:30,4.4,6.82,3.03,0.78,4.37,6.8,2.62,0.89,4.34,6.82,3.03,0.84,256.2,5.35,255.49,5.93
279, 08.05.2009 09:40,3.89,5.3,1.89,0.61,3.92,5.66,2.24,0.67,3.89,5.68,1.89,0.69,256.28,11.08,256.37,9.72
280, 08.05.2009 09:50,5.1,7.96,3.03,0.89,4.99,7.18,2.24,0.97,4.9,7.58,2.27,0.99,256.95,12.89,256.17,13.86
281, 08.05.2009 10:00,5.54,8.34,2.65,1.29,5.45,8.32,2.62,1.35,5.24,8.72,2.65,1.37,265.74,19.77,266.07,20.95
282, 08.05.2009 10:10,5.94,8.34,3.41,0.83,5.9,8.32,4.14,0.8,5.71,7.96,3.79,0.85,261.31,12.89,260.84,14.45
283, 08.05.2009 10:20,5.94,8.34,3.79,0.88,5.85,9.08,3.76,0.93,5.6,8.72,3.79,0.86,257.9,7.08,256.89,7.83
284, 08.05.2009 10:30,7.03,9.48,5.3,1,7.03,9.46,4.52,1.15,6.92,9.86,4.54,1.15,251.13,7.66,250.29,8.63
285, 08.05.2009 10:40,8.11,11.76,5.68,0.97,8.18,12.5,5.66,1.11,7.97,12.51,6.06,1.15,245.91,7.63,245.13,8.9
286, 08.05.2009 10:50,8.59,10.24,6.06,0.81,8.71,10.98,6.04,0.85,8.56,10.62,5.68,0.84,238.01,4.45,235.85,5.03
287, 08.05.2009 11:00,7.91,10.24,5.68,0.84,7.9,10.98,5.66,0.93,7.81,11,4.92,0.99,239.83,8.58,238.5,9.69
288, 08.05.2009 11:10,7.93,9.86,5.3,0.88,7.99,10.6,4.9,0.98,7.72,10.62,5.3,0.93,252.37,6.34,251.61,6.69
289, 08.05.2009 11:20,8.3,11.38,5.68,1.01,8.33,10.98,5.28,1.05,8.08,10.62,4.92,0.96,250.64,8.15,250.25,8.94
290, 08.05.2009 11:30,8.43,10.62,6.06,0.78,8.53,11.36,6.04,0.85,8.26,11,5.68,0.92,247.88,7.22,247.49,8.28
291, 08.05.2009 11:40,8.19,10.24,6.06,0.71,8.25,10.22,5.66,0.83,8.04,10.24,5.68,0.88,249.84,10.18,248.82,10.68
292, 08.05.2009 11:50,8.27,9.86,5.68,0.76,8.38,10.6,5.28,0.86,8.18,10.62,6.06,0.79,253.67,6.25,252.42,7.59
293, 08.05.2009 12:00,7.72,9.86,5.68,0.83,7.73,10.22,5.66,0.94,7.63,9.86,5.3,0.97,248.66,8.11,247.32,8.68
294, 08.05.2009 12:10,7.16,9.48,4.92,0.82,7.21,9.08,4.52,0.85,7.11,9.48,4.54,0.83,247.45,5.55,247.15,5.8
295, 08.05.2009 12:20,6.57,9.48,4.17,0.94,6.51,9.46,4.52,0.98,6.36,9.1,3.79,0.97,254.42,8.42,253.76,9.04
296, 08.05.2009 12:30,7.89,11,5.68,1.06,7.98,10.98,5.66,1.09,7.73,11,5.68,1.04,247.69,9.79,247.13,11.27
297, 08.05.2009 12:40,7.36,9.48,5.3,0.88,7.44,9.84,4.9,1.04,7.24,9.48,4.54,1.04,258.75,7.18,258.04,7.39
298, 08.05.2009 12:50,8.25,11,5.3,1.21,8.22,10.98,4.9,1.21,7.96,10.62,4.54,1.19,235.79,7.9,233.38,8.14
299, 08.05.2009 13:00,7.92,11,5.3,1.09,7.82,10.22,4.9,1.16,7.61,9.86,4.54,1.11,241.72,13.12,240.09,13.57
300, 08.05.2009 13:10,9.55,12.13,7.2,1,9.64,11.74,6.8,1.07,9.41,12.51,6.44,1.12,239.62,9.21,237.7,9.54
301, 08.05.2009 13:20,8.45,11,6.06,0.86,8.54,10.98,6.04,0.86,8.39,10.62,6.06,0.87,251.21,8.38,250.02,9.03
302, 08.05.2009 13:30,7.24,10.24,4.92,1.07,7.26,9.84,4.9,1.11,6.86,9.86,4.54,1.11,262.87,9.87,261.55,9.84
303, 08.05.2009 13:40,7.73,9.86,5.3,0.8,7.77,10.6,5.28,0.96,7.39,10.24,4.54,1.01,266.18,9.91,266.38,10.25
304, 08.05.2009 13:50,8.49,10.62,6.44,0.8,8.74,11.36,6.42,0.9,8.43,11,6.06,0.95,257.81,8.25,257.29,8.5
305, 08.05.2009 14:00,7.21,9.86,4.54,1.14,7.27,10.22,4.52,1.18,7.07,9.86,4.54,1.15,252.93,8.29,251.76,9.15
306, 08.05.2009 14:10,6.86,9.48,4.92,0.79,6.9,9.46,4.52,0.88,6.8,8.72,3.79,0.88,247.01,8.44,245.98,8.66
307, 08.05.2009 14:20,6.67,9.1,4.17,0.94,6.69,9.46,4.52,0.92,6.43,9.48,3.79,0.96,255.1,8.28,254.45,8.98
308, 08.05.2009 14:30,6.02,7.58,4.54,0.67,6,7.56,4.14,0.68,5.83,7.96,4.17,0.71,261.91,10.08,260.72,10.37
309, 08.05.2009 14:40,6.11,9.1,3.03,1.38,6.09,9.46,3,1.53,5.9,9.48,3.03,1.45,248.67,11.89,247.77,12.08
310, 08.05.2009 14:50,6.23,8.72,4.17,0.93,6.2,8.7,3.76,1.05,6.12,8.34,3.41,1.12,244.11,10.97,242.72,11.68
311, 08.05.2009 15:00,5.74,8.34,3.03,1.03,5.81,9.08,2.24,1.19,5.69,8.72,2.65,1.12,255.29,9.83,254.87,11.24
312, 08.05.2009 15:10,6.57,9.48,4.17,0.9,6.58,8.7,4.14,0.91,6.39,9.86,3.79,0.99,256.9,10.84,255.5,10.98
313, 08.05.2009 15:20,7.03,10.24,4.92,0.73,7.1,9.84,4.9,0.73,6.85,9.1,4.54,0.75,258.43,7.58,257.94,8.73
314, 08.05.2009 15:30,6.85,8.72,5.68,0.56,6.9,8.7,4.9,0.66,6.68,8.34,5.3,0.58,251.76,6.12,251.23,6.71
315, 08.05.2009 15:40,5.55,7.2,3.79,0.73,5.61,7.56,3.76,0.8,5.5,7.2,4.17,0.77,250.07,6.93,248.95,7.85
316, 08.05.2009 15:50,6.1,7.96,4.54,0.63,6.14,7.56,4.14,0.69,5.95,7.58,4.17,0.68,243.18,5.48,242.56,5.93
317, 08.05.2009 16:00,4.87,6.44,3.41,0.5,4.78,6.04,3.38,0.5,4.68,6.06,3.41,0.47,236.85,8.48,235.75,8.86
318, 08.05.2009 16:10,5.81,7.96,3.41,0.84,5.79,8.32,3.76,0.86,5.58,8.34,3.41,0.93,238.4,11.44,237.67,12.2
319, 08.05.2009 16:20,5,7.2,3.03,0.89,4.87,7.56,2.24,0.98,4.75,7.58,2.27,1.02,226.16,11.57,224.9,11.81
320, 08.05.2009 16:30,5.77,7.2,3.79,0.71,5.75,7.18,3.76,0.74,5.71,7.96,3.79,0.68,235.8,8.13,235.57,8.84
321, 08.05.2009 16:40,5.88,7.2,4.54,0.57,5.92,7.56,4.52,0.6,5.89,7.58,4.54,0.59,229.1,7.65,228.05,8.54
322, 08.05.2009 16:50,5.34,6.44,3.79,0.5,5.3,6.8,3.76,0.53,5.14,6.44,3.41,0.56,220.28,6.97,217.73,7.87
323, 08.05.2009 17:00,6.1,7.58,4.54,0.62,5.93,7.56,4.52,0.64,5.7,7.58,3.79,0.65,226.67,6.16,224.78,6.29
324, 08.05.2009 17:10,5.05,6.82,3.79,0.61,4.79,6.42,3,0.65,4.62,6.44,3.41,0.6,224.24,6.2,222.37,6.57
325, 08.05.2009 17:20,3.76,5.68,2.27,0.75,3.5,5.28,2.24,0.69,3.3,5.3,1.89,0.71,223.44,7.82,221.12,8.27
326, 08.05.2009 17:30,5.2,7.2,3.41,0.9,4.99,7.18,3.38,0.91,4.82,6.82,3.03,0.84,211.3,9.64,210.26,9.7
327, 08.05.2009 17:40,5.52,7.2,3.41,0.77,5.3,7.18,3.38,0.77,5.04,6.82,3.03,0.7,212.16,5.42,211.4,5.98
328, 08.05.2009 17:50,4.78,6.44,3.41,0.53,4.59,6.04,3.38,0.53,4.37,5.68,3.03,0.47,219.57,7.19,218.76,7.44
329, 08.05.2009 18:00,6.18,8.34,3.79,0.89,5.86,7.94,3,0.94,5.47,7.58,3.03,0.96,229.7,8.23,229.11,8.91
330, 08.05.2009 18:10,5.79,7.58,4.17,0.78,5.63,7.56,3.76,0.8,5.36,7.58,3.79,0.72,234.55,7.1,233.24,7.32
331, 08.05.2009 18:20,5.71,7.96,3.79,0.79,5.49,7.56,3.76,0.77,5.19,7.58,3.03,0.79,235.02,5.04,232.88,5.68
332, 08.05.2009 18:30,4.12,5.3,1.51,0.63,3.94,5.66,1.48,0.77,3.69,5.68,1.51,0.81,270.56,12.32,270.52,13.77
333, 08.05.2009 18:40,3.43,4.92,2.27,0.48,3.24,4.52,1.86,0.46,2.93,4.17,1.51,0.54,272.56,9.93,276.12,10.03
334, 08.05.2009 18:50,3.64,4.54,2.65,0.42,3.53,4.52,2.24,0.43,3.29,4.54,2.27,0.44,268.66,9.15,269.78,10.13
335, 08.05.2009 19:00,4.03,5.3,3.03,0.48,3.91,5.28,2.62,0.52,3.64,4.92,2.65,0.48,256.35,5.18,256.49,5.94
336, 08.05.2009 19:10,3.42,5.68,1.89,1.01,3.17,5.66,1.48,1.08,2.82,4.92,0.37,1.02,246.57,8.25,245.83,9.62
337, 08.05.2009 19:20,1.77,2.65,0.75,0.43,1.56,3,0.34,0.57,1.18,2.65,0.37,0.62,254.5,17.34,254.07,18.46
338, 08.05.2009 19:30,2.33,4.92,1.13,0.61,2.09,3.76,1.48,0.45,1.51,3.03,0.37,0.54,254.61,17.95,253.6,18.06
339, 08.05.2009 19:40,2.08,3.79,0.37,0.79,1.73,3.76,0.34,0.92,1.45,3.79,0.37,0.99,231.09,19.25,231.55,21.34
340, 08.05.2009 19:50,1.84,4.17,0.37,1.04,1.69,3.76,0.34,1.05,1.43,4.17,0.37,0.95,279.28,35.59,282.85,38.86
341, 08.05.2009 20:00,2.36,4.17,0.37,0.79,2.07,4.14,0.34,0.97,1.91,3.79,0.37,0.99,270.78,18.94,269.4,22.05
342, 08.05.2009 20:10,2.98,4.54,1.89,0.53,2.8,4.14,1.48,0.57,2.67,4.92,1.13,0.67,264.48,9.36,264.38,9.24
343, 08.05.2009 20:20,3.51,5.3,1.89,0.65,3.22,5.66,1.86,0.67,2.96,5.68,1.13,0.79,265.81,9.7,264.44,9.74
344, 08.05.2009 20:30,3.5,4.92,1.51,0.64,3.29,4.9,1.48,0.67,3.07,5.3,1.13,0.72,261.46,13.92,261.38,14.6
345, 08.05.2009 20:40,1.73,3.03,0.37,0.73,1.41,3,0.34,0.74,1.1,2.65,0.37,0.66,258.13,17.27,260.19,19.64
346, 08.05.2009 20:50,1.03,3.03,0.37,0.81,0.75,3,0.34,0.68,0.51,2.27,0.37,0.38,256.13,16.39,259.86,17.4
347, 08.05.2009 21:00,2.52,4.92,0.37,0.79,2.14,4.52,0.34,0.7,1.67,3.79,0.37,0.76,279.95,23.2,284.45,27.74
348, 08.05.2009 21:10,2.06,4.54,0.37,1.12,1.85,4.9,0.34,1.13,1.71,3.79,0.37,1.08,269.58,25.65,272.38,27.05
349, 08.05.2009 21:20,2.49,4.17,0.75,0.66,2.16,4.14,0.34,0.92,1.95,3.41,0.37,0.92,300.12,15.69,300.32,14.2
350, 08.05.2009 21:30,3.37,5.3,1.89,0.83,3.1,5.28,1.1,0.93,2.74,4.92,1.13,0.96,277.32,10.6,278.32,12.92
351, 08.05.2009 21:40,2.75,4.17,1.13,0.83,2.57,4.14,0.34,0.93,2.36,3.79,0.37,1,267.09,15.01,269,16.32
352, 08.05.2009 21:50,1.72,3.41,0.37,0.63,1.2,3.38,0.34,0.76,0.99,3.41,0.37,0.67,278.17,33.21,273.65,35.1
353, 08.05.2009 22:00,1.27,2.65,0.37,0.53,0.85,2.24,0.34,0.53,0.76,2.27,0.37,0.52,230.58,54.98,230.2,54.01
354, 08.05.2009 22:10,1.8,2.27,1.13,0.25,1.46,2.24,0.72,0.25,1.29,1.89,0.37,0.29,154.15,7.24,157.19,7.08
355, 08.05.2009 22:20,1.36,2.65,0.37,0.71,1.09,3,0.34,0.68,0.84,3.03,0.37,0.58,201.86,44.32,194.5,48
